hash,text,audio_file,synthesis_time,voice_name,speaking_rate,pitch,duration_ms
6cde1d7f0019016a0612efd7aa70cf93a8a7822dd2d09106054b8a070deb7d72,martello,data/audio/6cde1d7f0019016a0612efd7aa70cf93a8a7822dd2d09106054b8a070deb7d72.mp3,0.5154099999926984,it-IT-Chirp3-HD-Achernar,0.75,0,1944
551d34b5f7197a8bea02e3bd99f10fa999b76a9c9aead361b8b20139cd590582,you hammer (familiar),data/audio/551d34b5f7197a8bea02e3bd99f10fa999b76a9c9aead361b8b20139cd590582.mp3,0.6679959590110229,en-US-Chirp3-HD-Achernar,0.75,0,3024
4923f74ba3f81d21c3b139a45522bea5edf5347f02c6878e1eb5960a32bcf761,martelli,data/audio/4923f74ba3f81d21c3b139a45522bea5edf5347f02c6878e1eb5960a32bcf761.mp3,0.4037838749936782,it-IT-Chirp3-HD-Achernar,0.75,0,1776
c1a577b887f2be9239ad5238ded6d9b12eb6527c8aad5cd07fa3af8d73684db6,she hammers,data/audio/c1a577b887f2be9239ad5238ded6d9b12eb6527c8aad5cd07fa3af8d73684db6.mp3,0.4621946659899549,en-US-Chirp3-HD-Achernar,0.75,0,2088
db5791bfe3be486559d83c4e4f8afdb705679cbbcc6f7358160f5d4a815f93d7,martella,data/audio/db5791bfe3be486559d83c4e4f8afdb705679cbbcc6f7358160f5d4a815f93d7.mp3,0.4668618750001769,it-IT-Chirp3-HD-Achernar,0.75,0,2424
408ac6834a4578f3ab6cc69f0de9991e2c8bf825f80ed9f490f2903f076ddc20,he hammers,data/audio/408ac6834a4578f3ab6cc69f0de9991e2c8bf825f80ed9f490f2903f076ddc20.mp3,0.4402320410008542,en-US-Chirp3-HD-Achernar,0.75,0,2208
0b01364f2efa8cc486c121c78de6e2d3c44f92b47269fcc3872104ec9fc7f889,we hammer,data/audio/0b01364f2efa8cc486c121c78de6e2d3c44f92b47269fcc3872104ec9fc7f889.mp3,0.3387148750043707,en-US-Chirp3-HD-Achernar,0.75,0,984
b5fc84d4db216ccd07aab21531abf8b41989989734dd33657bdf657e951a6637,martelliamo,data/audio/b5fc84d4db216ccd07aab21531abf8b41989989734dd33657bdf657e951a6637.mp3,0.5627399160002824,it-IT-Chirp3-HD-Achernar,0.75,0,2424
47f86f4d7bf6b22fa22749947bee4b9fbf9fbc93bbb240d24d32e5a4a7039e11,they hammer,data/audio/47f86f4d7bf6b22fa22749947bee4b9fbf9fbc93bbb240d24d32e5a4a7039e11.mp3,0.3930168339866213,en-US-Chirp3-HD-Achernar,0.75,0,1728
197ef6d86ecbb81f2a3b5a384b9b7c17ed43b54caa048c9d06031a275c252960,martellano,data/audio/197ef6d86ecbb81f2a3b5a384b9b7c17ed43b54caa048c9d06031a275c252960.mp3,0.4415470410021953,it-IT-Chirp3-HD-Achernar,0.75,0,1824
7149fc043c18b6fd1b6fe3921f2bc9ce00ab889b91c1858899a3cd60131ca69f,you hammer (plural),data/audio/7149fc043c18b6fd1b6fe3921f2bc9ce00ab889b91c1858899a3cd60131ca69f.mp3,0.6424552499956917,en-US-Chirp3-HD-Achernar,0.75,0,3216
c242661f81bb5af8e3358b9c1039e9820494f07b05e3c807f97a4f3766ec6eae,martellate,data/audio/c242661f81bb5af8e3358b9c1039e9820494f07b05e3c807f97a4f3766ec6eae.mp3,0.3392899169994052,it-IT-Chirp3-HD-Achernar,0.75,0,1296
a715ce699d6a7db755977a2cedf523042f84988123d2dfe44456f2d23ab1e3e4,I hammered,data/audio/a715ce699d6a7db755977a2cedf523042f84988123d2dfe44456f2d23ab1e3e4.mp3,0.6250061669998104,en-US-Chirp3-HD-Achernar,0.75,0,1824
28dd54f0d9cc18542197c3f6de7ada1eb3bd8fe5a22ce2682bd9eb26d507ef6b,ho martellato,data/audio/28dd54f0d9cc18542197c3f6de7ada1eb3bd8fe5a22ce2682bd9eb26d507ef6b.mp3,0.4586923750030109,it-IT-Chirp3-HD-Achernar,0.75,0,2208
72db0faf9c23242853b38a83a36d47e22560c36fccfe9a229fa014a8db2a9ab8,you hammered (familiar),data/audio/72db0faf9c23242853b38a83a36d47e22560c36fccfe9a229fa014a8db2a9ab8.mp3,0.6117913750058506,en-US-Chirp3-HD-Achernar,0.75,0,3024
d5836c18d8ca17b067a0e78aa41b6d3e974d657b0d36c8fe2ec0b841e4608468,hai martellato,data/audio/d5836c18d8ca17b067a0e78aa41b6d3e974d657b0d36c8fe2ec0b841e4608468.mp3,0.4430263750109589,it-IT-Chirp3-HD-Achernar,0.75,0,2064
7db6fa4b51b64e2b49b65c64f897ea585030f366a875792561582865f3b03b17,she hammered,data/audio/7db6fa4b51b64e2b49b65c64f897ea585030f366a875792561582865f3b03b17.mp3,0.3309418330027256,en-US-Chirp3-HD-Achernar,0.75,0,984
47c1e85a01bd516c56b1c70ae808aa484a4320b33494cd92b65e5ce92289ca0c,ha martellato,data/audio/47c1e85a01bd516c56b1c70ae808aa484a4320b33494cd92b65e5ce92289ca0c.mp3,0.4522259160003159,it-IT-Chirp3-HD-Achernar,0.75,0,1992
b2c24f8964e7f827bea2146de0ad430bf46a40ff5bff0d3e204a7c4d5a21f7d2,he hammered,data/audio/b2c24f8964e7f827bea2146de0ad430bf46a40ff5bff0d3e204a7c4d5a21f7d2.mp3,0.5978614159976132,en-US-Chirp3-HD-Achernar,0.75,0,1896
ac2b0632414995242a8a0ea2820835fcec55c77c01f6e39b3f77c82d48378422,we hammered,data/audio/ac2b0632414995242a8a0ea2820835fcec55c77c01f6e39b3f77c82d48378422.mp3,0.4062192919955123,en-US-Chirp3-HD-Achernar,0.75,0,1824
01384ee3f797d7723063c94158c59da781bfd91606bdd5e7b695ccf557b9d5d0,abbiamo martellato,data/audio/01384ee3f797d7723063c94158c59da781bfd91606bdd5e7b695ccf557b9d5d0.mp3,0.5380069579987321,it-IT-Chirp3-HD-Achernar,0.75,0,2640
2fc6b5c47d5c45886d6f98976d9feb4bd9b924792e21fa1b9f4aca4b9e1ace8b,they hammered,data/audio/2fc6b5c47d5c45886d6f98976d9feb4bd9b924792e21fa1b9f4aca4b9e1ace8b.mp3,0.3394580829917686,en-US-Chirp3-HD-Achernar,0.75,0,1032
f33cb6786f93ef90dfae9b1cdac9f660d9721f5d8d478666d0faaa0f39d823e5,hanno martellato,data/audio/f33cb6786f93ef90dfae9b1cdac9f660d9721f5d8d478666d0faaa0f39d823e5.mp3,0.4985593330056872,it-IT-Chirp3-HD-Achernar,0.75,0,2208
54c4a8fe0d58d59390026bd8cd171e0d089a76db40efd336242e4d34e0acc8ac,you hammered (plural),data/audio/54c4a8fe0d58d59390026bd8cd171e0d089a76db40efd336242e4d34e0acc8ac.mp3,0.4988851250091102,en-US-Chirp3-HD-Achernar,0.75,0,2376
92651d28507a879f0a782c09915b122153d5b93da2f2f42679b664330bdaca05,avete martellato,data/audio/92651d28507a879f0a782c09915b122153d5b93da2f2f42679b664330bdaca05.mp3,0.6133548749930924,it-IT-Chirp3-HD-Achernar,0.75,0,2784
e179f2598176ff733c8470fd1f5fa5070ecc6c5ac24b0274cca1eed7dbfef13e,hammering,data/audio/e179f2598176ff733c8470fd1f5fa5070ecc6c5ac24b0274cca1eed7dbfef13e.mp3,0.7268699169944739,en-US-Chirp3-HD-Achernar,0.75,0,1200
0a62ac1eaf687721df37c344642ff4d695327569cfaa0513b62995c26b922468,martellando,data/audio/0a62ac1eaf687721df37c344642ff4d695327569cfaa0513b62995c26b922468.mp3,0.4213681660039583,it-IT-Chirp3-HD-Achernar,0.75,0,1992
f0d8341b076cb059fa2cc25b4532632396950c5bf292cbac3b2dfd9beab29b3a,to saw,data/audio/f0d8341b076cb059fa2cc25b4532632396950c5bf292cbac3b2dfd9beab29b3a.mp3,0.3394854579964885,en-US-Chirp3-HD-Achernar,0.75,0,1032
85f8bfb37823b888f665b50fd97eade661f1dc71ef42acb6238d06afaa51410a,segare,data/audio/85f8bfb37823b888f665b50fd97eade661f1dc71ef42acb6238d06afaa51410a.mp3,0.3324370839982293,it-IT-Chirp3-HD-Achernar,0.75,0,1032
2fa0ed10814e1f26b5c6953b760d5eeba64bae7cb30daefb859703009d295c0f,I saw,data/audio/2fa0ed10814e1f26b5c6953b760d5eeba64bae7cb30daefb859703009d295c0f.mp3,0.3126670000056037,en-US-Chirp3-HD-Achernar,0.75,0,864
09515221c36dc26f2c1ea5e3213a86cf8964f96bf03d74c28629b3984ca176e0,sego,data/audio/09515221c36dc26f2c1ea5e3213a86cf8964f96bf03d74c28629b3984ca176e0.mp3,0.3827407500066329,it-IT-Chirp3-HD-Achernar,0.75,0,1416
aa239c28419f96157da5894aa9f6bd8bbe0242a284b58a10c0db81c219193bef,you saw (familiar),data/audio/aa239c28419f96157da5894aa9f6bd8bbe0242a284b58a10c0db81c219193bef.mp3,0.4523247079923749,en-US-Chirp3-HD-Achernar,0.75,0,2208
7c58f85ee9ae49bea7855fbf5cdc5124c50ac36d85c51c261f9cbca071e00e2d,seghi,data/audio/7c58f85ee9ae49bea7855fbf5cdc5124c50ac36d85c51c261f9cbca071e00e2d.mp3,0.3706648750085151,it-IT-Chirp3-HD-Achernar,0.75,0,1416
5d69783dc4ca2aadc08c7a1844c0b48ea7926eb2e80502010a5ab69bf7d5923a,she saws,data/audio/5d69783dc4ca2aadc08c7a1844c0b48ea7926eb2e80502010a5ab69bf7d5923a.mp3,0.3972936250065686,en-US-Chirp3-HD-Achernar,0.75,0,984
418d8a3268617ae8025c23e0eab275d7681e00f8257d899df466c5910a9df5c5,sega,data/audio/418d8a3268617ae8025c23e0eab275d7681e00f8257d899df466c5910a9df5c5.mp3,0.4428177080117166,it-IT-Chirp3-HD-Achernar,0.75,0,1680
f0b13402fd0868d6d446150c87eb769acbad751b4dc201b33f77389c4ee3cf38,he saws,data/audio/f0b13402fd0868d6d446150c87eb769acbad751b4dc201b33f77389c4ee3cf38.mp3,0.3596031250053784,en-US-Chirp3-HD-Achernar,0.75,0,1128
e84ea4983fbceecd33505e0c344e9760246f9a85ca85859d8707d24923d81bf0,we saw,data/audio/e84ea4983fbceecd33505e0c344e9760246f9a85ca85859d8707d24923d81bf0.mp3,0.4444227089988999,en-US-Chirp3-HD-Achernar,0.75,0,1608
bf700f2d5309e05dd99cc8b65ea55bcf87a5123050dee82d1468d00ea30d44e1,seghiamo,data/audio/bf700f2d5309e05dd99cc8b65ea55bcf87a5123050dee82d1468d00ea30d44e1.mp3,0.490979916008655,it-IT-Chirp3-HD-Achernar,0.75,0,1896
a66b14e8e2354332264c5a57ab1a89fff55073a2965b4da67100f0a7f87d7ef9,they saw,data/audio/a66b14e8e2354332264c5a57ab1a89fff55073a2965b4da67100f0a7f87d7ef9.mp3,0.3244268330017803,en-US-Chirp3-HD-Achernar,0.75,0,984
e976d2823cf6899c27ed544637f6d246266b03a976b16b023f9527e3b32c2575,seghano,data/audio/e976d2823cf6899c27ed544637f6d246266b03a976b16b023f9527e3b32c2575.mp3,0.5533598750043893,it-IT-Chirp3-HD-Achernar,0.75,0,2088
0e2f0f220b9d7ea5c5f1784cfe96c38f08e2caf9fca9734d018071c7d3e3233a,you saw (plural),data/audio/0e2f0f220b9d7ea5c5f1784cfe96c38f08e2caf9fca9734d018071c7d3e3233a.mp3,0.4422282919986173,en-US-Chirp3-HD-Achernar,0.75,0,1992
bb9fb1ab7ee3a1157b1c0077dfd995d4cb49aee61dd8303c37830b3d16a9dd28,segate,data/audio/bb9fb1ab7ee3a1157b1c0077dfd995d4cb49aee61dd8303c37830b3d16a9dd28.mp3,0.435910165993846,it-IT-Chirp3-HD-Achernar,0.75,0,1416
acc0fc5f1b0eb051b723dd690f4b03fd7061d0453dd00d652fb34468f7434283,I sawed,data/audio/acc0fc5f1b0eb051b723dd690f4b03fd7061d0453dd00d652fb34468f7434283.mp3,0.4196844160032924,en-US-Chirp3-HD-Achernar,0.75,0,1128
945b3a070be6af702a6790ec87909524705e6ae9284b182ca8c47ffc627b1155,ho segato,data/audio/945b3a070be6af702a6790ec87909524705e6ae9284b182ca8c47ffc627b1155.mp3,0.503236292002839,it-IT-Chirp3-HD-Achernar,0.75,0,1992
8d85d87808cffd87525ce7987e68cae8e7118430d31ae9234922a3a2fccae827,you sawed (familiar),data/audio/8d85d87808cffd87525ce7987e68cae8e7118430d31ae9234922a3a2fccae827.mp3,0.4762557919893879,en-US-Chirp3-HD-Achernar,0.75,0,2160
dd2a696d888360a99d79529426de7481750dfd8b4eb3cd49bea4efa29642e446,hai segato,data/audio/dd2a696d888360a99d79529426de7481750dfd8b4eb3cd49bea4efa29642e446.mp3,0.4311967919929884,it-IT-Chirp3-HD-Achernar,0.75,0,1944
df494cede270e27cd9a07bd68d58166dab1889c6932b1fd2c7db795383e5bc16,she sawed,data/audio/df494cede270e27cd9a07bd68d58166dab1889c6932b1fd2c7db795383e5bc16.mp3,0.307704749997356,en-US-Chirp3-HD-Achernar,0.75,0,936
9796f0dda5e6ea2b63756d1526130fa86c154ae9d34c3b38309a663ae75d8217,ha segato,data/audio/9796f0dda5e6ea2b63756d1526130fa86c154ae9d34c3b38309a663ae75d8217.mp3,0.4543067079939646,it-IT-Chirp3-HD-Achernar,0.75,0,1824
1087fe3b7b1c825ae6c60520cafc00090c75de72471bdc7a1755b8639b7ac77f,he sawed,data/audio/1087fe3b7b1c825ae6c60520cafc00090c75de72471bdc7a1755b8639b7ac77f.mp3,0.4071638330060523,en-US-Chirp3-HD-Achernar,0.75,0,1584
5794bce65b475ebbb1fd39447aad150c7712210e03a5d589de19e9e986d7046b,we sawed,data/audio/5794bce65b475ebbb1fd39447aad150c7712210e03a5d589de19e9e986d7046b.mp3,0.4772342910000589,en-US-Chirp3-HD-Achernar,0.75,0,1296
a5f3301845d690dd77dc49da791ec1562c5d5b193a6930726b8cd98635666534,abbiamo segato,data/audio/a5f3301845d690dd77dc49da791ec1562c5d5b193a6930726b8cd98635666534.mp3,0.6637034580053296,it-IT-Chirp3-HD-Achernar,0.75,0,2088
bd76745354b546acf4f0b9211e70e2fe307eec5823177c0775a5bf16f823f7d7,they sawed,data/audio/bd76745354b546acf4f0b9211e70e2fe307eec5823177c0775a5bf16f823f7d7.mp3,0.5518693330086535,en-US-Chirp3-HD-Achernar,0.75,0,984
67159854de783f9e2a3c2ec2029956c9b76db3b83c0ed5fc949194cad581753a,hanno segato,data/audio/67159854de783f9e2a3c2ec2029956c9b76db3b83c0ed5fc949194cad581753a.mp3,0.4289040000003297,it-IT-Chirp3-HD-Achernar,0.75,0,1824
3df71606a0b91fe48f99f181e93f3a1d2757800ac526383df2caf3811c4b2be9,you sawed (plural),data/audio/3df71606a0b91fe48f99f181e93f3a1d2757800ac526383df2caf3811c4b2be9.mp3,0.5851014999934705,en-US-Chirp3-HD-Achernar,0.75,0,2472
c282ee713d78e085e2175784783847c282ff42f0aea02d7190000d85470f6c37,avete segato,data/audio/c282ee713d78e085e2175784783847c282ff42f0aea02d7190000d85470f6c37.mp3,0.4423641250032233,it-IT-Chirp3-HD-Achernar,0.75,0,2088
9fb52c91ebdd30aa35421f5707846e6d6ae71ef4c8150146fd270764b0ad73d7,sawing,data/audio/9fb52c91ebdd30aa35421f5707846e6d6ae71ef4c8150146fd270764b0ad73d7.mp3,0.3692453330004355,en-US-Chirp3-HD-Achernar,0.75,0,984
8ed7e25bc2b9d5e672f04ed366873c47285482a09405202384cb17ef17e5bf40,segando,data/audio/8ed7e25bc2b9d5e672f04ed366873c47285482a09405202384cb17ef17e5bf40.mp3,0.9468767090002076,it-IT-Chirp3-HD-Achernar,0.75,0,1512
bb976d86371ead038a83704c73ae23558ce8dc92a6102ad3113db9d6e394d3cf,to file,data/audio/bb976d86371ead038a83704c73ae23558ce8dc92a6102ad3113db9d6e394d3cf.mp3,0.4995199590048287,en-US-Chirp3-HD-Achernar,0.75,0,1464
a6ad54b9e4985765ffe8c3c0eb14a1dde02c4f0478d823738c643b833cc4b2af,limare,data/audio/a6ad54b9e4985765ffe8c3c0eb14a1dde02c4f0478d823738c643b833cc4b2af.mp3,0.4190420410013757,it-IT-Chirp3-HD-Achernar,0.75,0,1896
ddf031bfde65b9eb0615e95969aee0375024492387100ea2fb18e637858ed193,I file,data/audio/ddf031bfde65b9eb0615e95969aee0375024492387100ea2fb18e637858ed193.mp3,0.4830382079962874,en-US-Chirp3-HD-Achernar,0.75,0,1776
077237dd2a5926ea2c73ace63c8cadd0246a68d8bb22f21dc0d516c6b6ccef0b,limo,data/audio/077237dd2a5926ea2c73ace63c8cadd0246a68d8bb22f21dc0d516c6b6ccef0b.mp3,0.3814681669900892,it-IT-Chirp3-HD-Achernar,0.75,0,1584
521d1720d8dd50a4d6810c351d8ac9df95c015cfb8a08c98831adcc59600e8aa,you file (familiar),data/audio/521d1720d8dd50a4d6810c351d8ac9df95c015cfb8a08c98831adcc59600e8aa.mp3,0.4846077499969397,en-US-Chirp3-HD-Achernar,0.75,0,2160
0be9ca003b241cb309df638da0eb349f559127c4c350bf17529172876f320f2e,limi,data/audio/0be9ca003b241cb309df638da0eb349f559127c4c350bf17529172876f320f2e.mp3,0.4123532090015942,it-IT-Chirp3-HD-Achernar,0.75,0,1728
52b06ac01226d943fabc89ddfe88d25ae5afb4b2bc99191a6669cd09a14f08c6,she files,data/audio/52b06ac01226d943fabc89ddfe88d25ae5afb4b2bc99191a6669cd09a14f08c6.mp3,0.318074875001912,en-US-Chirp3-HD-Achernar,0.75,0,864
8e53266402cf49e3fef1f466afd08532cadfa2399048e37c389a9558d92055dd,lima,data/audio/8e53266402cf49e3fef1f466afd08532cadfa2399048e37c389a9558d92055dd.mp3,0.4037508750043344,it-IT-Chirp3-HD-Achernar,0.75,0,1248
02b11e55251be8133dd14e816535a5af49c92933a1e32741046cc10140bb5db0,he files,data/audio/02b11e55251be8133dd14e816535a5af49c92933a1e32741046cc10140bb5db0.mp3,0.3310445829993114,en-US-Chirp3-HD-Achernar,0.75,0,1104
aa47e4cf14419c91ea80de241159c91f7a1dfed41cb73df6e14682c48b206e76,we file,data/audio/aa47e4cf14419c91ea80de241159c91f7a1dfed41cb73df6e14682c48b206e76.mp3,0.3634404580079717,en-US-Chirp3-HD-Achernar,0.75,0,1296
110c0342e2d1000538a34313abed9efae554619cd463144506dd3a7fa8000ca0,limiamo,data/audio/110c0342e2d1000538a34313abed9efae554619cd463144506dd3a7fa8000ca0.mp3,0.4637560839910293,it-IT-Chirp3-HD-Achernar,0.75,0,1680
5154fc04e2a20d43380f69eaf32c0e689091d622b149ab54669a3c60603ecece,they file,data/audio/5154fc04e2a20d43380f69eaf32c0e689091d622b149ab54669a3c60603ecece.mp3,0.3346272500057239,en-US-Chirp3-HD-Achernar,0.75,0,864
6100ae39f73e0d05ed85fee3040464977ca7e7d5e48d8e05791c18b9688ea018,limano,data/audio/6100ae39f73e0d05ed85fee3040464977ca7e7d5e48d8e05791c18b9688ea018.mp3,0.7224572920094943,it-IT-Chirp3-HD-Achernar,0.75,0,1608
4edafa1bca631c30efd3a144458903c3df8811d8b602c730a3895dc96b933c3b,you file (plural),data/audio/4edafa1bca631c30efd3a144458903c3df8811d8b602c730a3895dc96b933c3b.mp3,0.5689201659988612,en-US-Chirp3-HD-Achernar,0.75,0,2904
8e81246b3e37134a0cf4b14de1eb95af63b32712e20e807567feb40f46c0ef0e,limate,data/audio/8e81246b3e37134a0cf4b14de1eb95af63b32712e20e807567feb40f46c0ef0e.mp3,0.3714243330032332,it-IT-Chirp3-HD-Achernar,0.75,0,1512
68a97fbbf5cc11049ca7a30bcc0f73032eeb78f37b66b8954ff462f081c203ec,I filed,data/audio/68a97fbbf5cc11049ca7a30bcc0f73032eeb78f37b66b8954ff462f081c203ec.mp3,0.3342906659963773,en-US-Chirp3-HD-Achernar,0.75,0,984
722ca15d9023defd87df3d50cdd62f8e3e3bef4cd47a70f9f60aed2daced5a9c,ho limato,data/audio/722ca15d9023defd87df3d50cdd62f8e3e3bef4cd47a70f9f60aed2daced5a9c.mp3,0.4086218750016996,it-IT-Chirp3-HD-Achernar,0.75,0,1728
07aadaada2434a1c5c86425c6f7afb466d7d73212338537e5193228072ea2cd5,you filed (familiar),data/audio/07aadaada2434a1c5c86425c6f7afb466d7d73212338537e5193228072ea2cd5.mp3,0.4072080409969203,en-US-Chirp3-HD-Achernar,0.75,0,1776
0f512832da85332216ceb6dd3b3709e7c78c9be389d4169f917d7da96e79435f,hai limato,data/audio/0f512832da85332216ceb6dd3b3709e7c78c9be389d4169f917d7da96e79435f.mp3,0.452974792002351,it-IT-Chirp3-HD-Achernar,0.75,0,2088
f2279f29f8e8ec5bc8dc17a5459dfdcd01d7d215a9681200327728dc5b8c1d00,she filed,data/audio/f2279f29f8e8ec5bc8dc17a5459dfdcd01d7d215a9681200327728dc5b8c1d00.mp3,0.3396802079951158,en-US-Chirp3-HD-Achernar,0.75,0,864
860c4049a3cadd7c5d7eecbb6d8710b117639359d86b264163845bb4d4177931,ha limato,data/audio/860c4049a3cadd7c5d7eecbb6d8710b117639359d86b264163845bb4d4177931.mp3,0.4983035000041127,it-IT-Chirp3-HD-Achernar,0.75,0,2424
805b8b2f70226cc42ed54fd6f8778da5612cbb6a4c0b66469b7e32c8f3127432,he filed,data/audio/805b8b2f70226cc42ed54fd6f8778da5612cbb6a4c0b66469b7e32c8f3127432.mp3,0.4095258340094005,en-US-Chirp3-HD-Achernar,0.75,0,1776
7e429856a863825143d75fa24cf0c278f4e039ee1d51b0fe3a851a5424bef5de,we filed,data/audio/7e429856a863825143d75fa24cf0c278f4e039ee1d51b0fe3a851a5424bef5de.mp3,0.4029122500069206,en-US-Chirp3-HD-Achernar,0.75,0,1680
1b7bd3da5004dafb0923343b558a01db37f8abafec37ae436cca2ee12d04f87b,abbiamo limato,data/audio/1b7bd3da5004dafb0923343b558a01db37f8abafec37ae436cca2ee12d04f87b.mp3,0.4990303749946179,it-IT-Chirp3-HD-Achernar,0.75,0,2088
a50edc48cad1fa15e7035f8075aa3996a2514643d5fcd7fb3714db180ce870a5,they filed,data/audio/a50edc48cad1fa15e7035f8075aa3996a2514643d5fcd7fb3714db180ce870a5.mp3,0.518144374989788,en-US-Chirp3-HD-Achernar,0.75,0,1032
82286fa74f6a52528d8ae14784d40df74e5e2e2a5484c37d8aa81a4c48256016,hanno limato,data/audio/82286fa74f6a52528d8ae14784d40df74e5e2e2a5484c37d8aa81a4c48256016.mp3,0.4278177079977467,it-IT-Chirp3-HD-Achernar,0.75,0,1824
40df5e9fa97220781924903d355676d4bc862e142f17930a756cfd2e0dd4e0d9,you filed (plural),data/audio/40df5e9fa97220781924903d355676d4bc862e142f17930a756cfd2e0dd4e0d9.mp3,0.6122910840058466,en-US-Chirp3-HD-Achernar,0.75,0,3864
ee0f4f129191c521fa3aa39b358c6be39f4af87c5a8d92f6af5d1500d23bdd4e,avete limato,data/audio/ee0f4f129191c521fa3aa39b358c6be39f4af87c5a8d92f6af5d1500d23bdd4e.mp3,0.577070041996194,it-IT-Chirp3-HD-Achernar,0.75,0,1992
201f01a44488d09d54037a6b94cdb6068ed34a08d1e5412406ba307a5be7f9b1,filing,data/audio/201f01a44488d09d54037a6b94cdb6068ed34a08d1e5412406ba307a5be7f9b1.mp3,0.4513554580044001,en-US-Chirp3-HD-Achernar,0.75,0,1344
1863c79624cfad111fd0382f864ee2237a2ef1a5b8e38a73795e7b139f1d8d7a,limando,data/audio/1863c79624cfad111fd0382f864ee2237a2ef1a5b8e38a73795e7b139f1d8d7a.mp3,0.4398992499918677,it-IT-Chirp3-HD-Achernar,0.75,0,1824
e8fa6fa8cc006a7099057c714bba7decd369c66a8c51c2c35d28e6fc641fa2b0,to drill,data/audio/e8fa6fa8cc006a7099057c714bba7decd369c66a8c51c2c35d28e6fc641fa2b0.mp3,0.312498916988261,en-US-Chirp3-HD-Achernar,0.75,0,864
781c0a6670029f6ed3f58163c82c4b6fb138158080ba071ba28573080fde841a,forare,data/audio/781c0a6670029f6ed3f58163c82c4b6fb138158080ba071ba28573080fde841a.mp3,0.3832571249949978,it-IT-Chirp3-HD-Achernar,0.75,0,1464
5a84ac395052dabcb4ce2af8fe45ea08488919dd84f7ac099f7861ec549518b5,I drill,data/audio/5a84ac395052dabcb4ce2af8fe45ea08488919dd84f7ac099f7861ec549518b5.mp3,0.4298196250019828,en-US-Chirp3-HD-Achernar,0.75,0,1032
5e32a1637c132ed36d065fbd033744af903616f8343ef37d1455429733ce9c82,foro,data/audio/5e32a1637c132ed36d065fbd033744af903616f8343ef37d1455429733ce9c82.mp3,0.495618791988818,it-IT-Chirp3-HD-Achernar,0.75,0,1464
4aa5cc0e74663a213cfc945156c6514345ad67710f4efce286a58139d9997e14,you drill (familiar),data/audio/4aa5cc0e74663a213cfc945156c6514345ad67710f4efce286a58139d9997e14.mp3,0.5209389579977142,en-US-Chirp3-HD-Achernar,0.75,0,2208
3abcf62c6aa17e1024b04c8b108da35c7e3f4636919fa7cbea3292c42c93a3d4,fori,data/audio/3abcf62c6aa17e1024b04c8b108da35c7e3f4636919fa7cbea3292c42c93a3d4.mp3,0.4906372919940622,it-IT-Chirp3-HD-Achernar,0.75,0,1680
5cacaa986f6c6941f27f68cae1d680b77ac381ce61cd0a40a38869ef32dc86b3,she drills,data/audio/5cacaa986f6c6941f27f68cae1d680b77ac381ce61cd0a40a38869ef32dc86b3.mp3,0.4962168750062119,en-US-Chirp3-HD-Achernar,0.75,0,1896
b523723fe4a48e3cfff24a29008656c95608e28c7d1087059be692941441260a,fora,data/audio/b523723fe4a48e3cfff24a29008656c95608e28c7d1087059be692941441260a.mp3,0.3528135419910541,it-IT-Chirp3-HD-Achernar,0.75,0,1128
7ae2091a69f6a35f96113a0a5e7eeb0c79af49478b88f6b4cbcb730c6901d3a6,he drills,data/audio/7ae2091a69f6a35f96113a0a5e7eeb0c79af49478b88f6b4cbcb730c6901d3a6.mp3,0.3332553329964867,en-US-Chirp3-HD-Achernar,0.75,0,864
f3703877102043fb200fc35221faebbe0edb46fa8a3daabf3faeddca2129b776,we drill,data/audio/f3703877102043fb200fc35221faebbe0edb46fa8a3daabf3faeddca2129b776.mp3,0.5238683750067139,en-US-Chirp3-HD-Achernar,0.75,0,1896
701b2b69ef350110fec014dc3772406bc37d0634b0ca22bc4b23ea2ca86a0a81,foriamo,data/audio/701b2b69ef350110fec014dc3772406bc37d0634b0ca22bc4b23ea2ca86a0a81.mp3,0.5844061669922667,it-IT-Chirp3-HD-Achernar,0.75,0,2424
a46fcd3f13d6ff58e3c69fce6071402e11899eface9de63157894f888596117c,they drill,data/audio/a46fcd3f13d6ff58e3c69fce6071402e11899eface9de63157894f888596117c.mp3,0.3804654169944115,en-US-Chirp3-HD-Achernar,0.75,0,864
3ca72ef780f81b20bed3f002d84bf02735fede38b1da83b541116d8455d065ad,forano,data/audio/3ca72ef780f81b20bed3f002d84bf02735fede38b1da83b541116d8455d065ad.mp3,0.3635537079971982,it-IT-Chirp3-HD-Achernar,0.75,0,1128
7cca55f2be21456822c63901384cb50c6b286cbe261da824b3845882c3cd8a40,you drill (plural),data/audio/7cca55f2be21456822c63901384cb50c6b286cbe261da824b3845882c3cd8a40.mp3,0.5565097079961561,en-US-Chirp3-HD-Achernar,0.75,0,3168
7e89ec5c16c5290b9dbb4fd9275f66be981736002282377afc335da1f9523d2f,forate,data/audio/7e89ec5c16c5290b9dbb4fd9275f66be981736002282377afc335da1f9523d2f.mp3,0.5265988339961041,it-IT-Chirp3-HD-Achernar,0.75,0,1776
596bbb189d296d554d0e6d9e1912bccdda410f857f03ea66d1a88ed378b0b7b9,I drilled,data/audio/596bbb189d296d554d0e6d9e1912bccdda410f857f03ea66d1a88ed378b0b7b9.mp3,0.3603571249986999,en-US-Chirp3-HD-Achernar,0.75,0,1032
